Collection date,Site,Subsite,Species,Growth Stage,Replicate,Wet weight in canister,Dry weight in canstier,Canister weight,Wet Wt,Dry Wt,Water Wt,LFM,LFM_perc,Concern,Notes,Notes,
2013-11-14,Painted Cave,PC - Living Room,CEME,,Sample #4,106.9,95.8,68.8,38.1,27,11.1,0.41111,41.11,Yes,,,
2013-11-14,Tunnel Road,,ADFA,,Sample #1,116.1,97.5,68.5,47.6,29,18.6,0.64138,64.14,,,,
2013-11-14,Tunnel Road,,ADFA,,Sample #2,106.5,92.3,67.4,39.1,24.9,14.2,0.57028,57.03,,,,
2013-11-14,Tunnel Road,,CEBE,,Sample #1,90.1,81.9,68.3,21.8,13.6,8.2,0.60294,60.29,,,,
2013-11-14,Tunnel Road,,CEBE,,Sample #2,109.8,95,67.9,41.9,27.1,14.8,0.54613,54.61,,,,
2013-11-25,Painted Cave,PC - Living Room,ADFA,,Sample #1,105.5,90.6,67.3,38.2,23.3,14.9,0.63948,63.95,,,,
2013-11-25,Painted Cave,PC - Living Room,ADFA,,Sample #2,100.6,87.8,67.7,32.9,20.1,12.8,0.63682,63.68,,,,
2013-11-25,Painted Cave,PC - Living Room,ADFA,,Sample #3,100.7,88.5,68.7,32,19.8,12.2,0.61616,61.62,,,,
2013-11-25,Painted Cave,PC - Living Room,ADFA,,Sample #4,112.3,95.6,68.4,43.9,27.2,16.7,0.61397,61.4,,,,
2013-11-25,Painted Cave,PC - Living Room,CEME,,Sample #1,100.9,86.4,68.3,32.6,18.1,14.5,0.8011,80.11,,,,
2013-11-25,Painted Cave,PC - Living Room,CEME,,Sample #2,104.2,88,68.4,35.8,19.6,16.2,0.82653,82.65,,,,
2013-11-25,Painted Cave,PC - Living Room,CEME,,Sample #3,100.1,87.2,68.3,31.8,18.9,12.9,0.68254,68.25,,,,
2013-11-25,Painted Cave,PC - Living Room,CEME,,Sample #4,115.2,96,68.8,46.4,27.2,19.2,0.70588,70.59,,,,
2013-11-25,Tunnel Road,,ADFA,,Sample #1,114.3,96.3,68.2,46.1,28.1,18,0.64057,64.06,,,,
2013-11-25,Tunnel Road,,ADFA,,Sample #2,101.4,88.3,67.4,34,20.9,13.1,0.62679,62.68,,,,
2013-11-25,Tunnel Road,,CEBE,,Sample #1,102.6,89.1,68.3,34.3,20.8,13.5,0.64904,64.9,,,,
2013-11-25,Tunnel Road,,CEBE,,Sample #2,106.7,90.6,68.1,38.6,22.5,16.1,0.71556,71.56,,,,
2013-12-12,Painted Cave,PC - Living Room,ADFA,,Sample #1,111.6,94.3,67.3,44.3,27,17.3,0.64074,64.07,,,,
2013-12-12,Painted Cave,PC - Living Room,ADFA,,Sample #2,116.1,98,67.7,48.4,30.3,18.1,0.59736,59.74,,,,
2013-12-12,Painted Cave,PC - Living Room,ADFA,,Sample #3,94.5,84.2,68.7,25.8,15.5,10.3,0.66452,66.45,,,,
2013-12-12,Painted Cave,PC - Living Room,ADFA,,Sample #4,101.7,88.5,68.4,33.3,20.1,13.2,0.65672,65.67,,,,
2013-12-12,Painted Cave,PC - Living Room,CEME,,Sample #1,112,93.7,68.3,43.7,25.4,18.3,0.72047,72.05,,,,
2013-12-12,Painted Cave,PC - Living Room,CEME,,Sample #2,112.2,94.4,68.5,43.7,25.9,17.8,0.68726,68.73,,,,
2013-12-12,Painted Cave,PC - Living Room,CEME,,Sample #3,109.7,92.2,68.3,41.4,23.9,17.5,0.73222,73.22,,,,
2013-12-12,Painted Cave,PC - Living Room,CEME,,Sample #4,111.8,92.8,68.7,43.1,24.1,19,0.78838,78.84,,,,
2013-12-12,Tunnel Road,,ADFA,,Sample #1,121.7,101.1,68.3,53.4,32.8,20.6,0.62805,62.81,,,,
2013-12-12,Tunnel Road,,ADFA,,Sample #2,96.8,85.9,68.1,28.7,17.8,10.9,0.61236,61.24,,,,
2013-12-12,Tunnel Road,,CEBE,,Sample #1,127.3,104.4,68.3,59,36.1,22.9,0.63435,63.44,,,,
2013-12-12,Tunnel Road,,CEBE,,Sample #2,100.5,87.7,67.4,33.1,20.3,12.8,0.63054,63.05,,,,
2013-12-31,Painted Cave,PC - Living Room,ADFA,,Sample #1,100.8,87.5,67.3,33.5,20.2,13.3,0.65842,65.84,,,,
2013-12-31,Painted Cave,PC - Living Room,ADFA,,Sample #2,97.6,86.1,67.7,29.9,18.4,11.5,0.625,62.5,,,,
2013-12-31,Painted Cave,PC - Living Room,ADFA,,Sample #3,97.4,86.4,68.7,28.7,17.7,11,0.62147,62.15,,,,
2013-12-31,Painted Cave,PC - Living Room,ADFA,,Sample #4,94.3,84.3,68.4,25.9,15.9,10,0.62893,62.89,,,,
2013-12-31,Painted Cave,PC - Living Room,CEME,,Sample #1,94.6,83.9,68.3,26.3,15.6,10.7,0.6859,68.59,,,,
2013-12-31,Painted Cave,PC - Living Room,CEME,,Sample #2,111.6,92.3,68.4,43.2,23.9,19.3,0.80753,80.75,,,,
2013-12-31,Painted Cave,PC - Living Room,CEME,,Sample #3,90.6,82.1,68.3,22.3,13.8,8.5,0.61594,61.59,,,,
2013-12-31,Painted Cave,PC - Living Room,CEME,,Sample #4,91.8,83.2,68.7,23.1,14.5,8.6,0.5931,59.31,,,,
2013-12-31,Tunnel Road,,ADFA,,Sample #1,103.4,89.1,68.2,35.2,20.9,14.3,0.68421,68.42,,,,
2013-12-31,Tunnel Road,,ADFA,,Sample #2,96.4,84.9,67.4,29,17.5,11.5,0.65714,65.71,,,,
2013-12-31,Tunnel Road,,CEBE,,Sample #1,92,82.8,68.3,23.7,14.5,9.2,0.63448,63.45,,,,
2013-12-31,Tunnel Road,,CEBE,,Sample #2,100.8,87.6,68.1,32.7,19.5,13.2,0.67692,67.69,,,,
2014-01-15,Montecito Fire,,ADFA,,Sample #1,142.9,114.7,69,73.9,45.7,28.2,0.61707,61.71,,,,
2014-01-15,Montecito Fire,,ADFA,,Sample #2,102.5,90.5,68.5,34,22,12,0.54545,54.55,,,,
2014-01-15,Montecito Fire,,ADFA,,Sample #3,115.7,97.9,68.8,46.9,29.1,17.8,0.61168,61.17,,,,
2014-01-15,Montecito Fire,,ADFA,,Sample #4,99.1,87.5,68.5,30.6,19,11.6,0.61053,61.05,,,,
2014-01-15,Montecito Fire,,CEME,,Sample #1,114.4,95.8,68.2,46.2,27.6,18.6,0.67391,67.39,,,,
2014-01-15,Montecito Fire,,CEME,,Sample #2,126.5,100.5,69.3,57.2,31.2,26,0.83333,83.33,,,,
2014-01-15,Montecito Fire,,CEME,,Sample #3,116.7,97.5,67.9,48.8,29.6,19.2,0.64865,64.87,,,,
2014-01-15,Montecito Fire,,CEME,,Sample #4,134.8,106.4,68.2,66.6,38.2,28.4,0.74346,74.35,,,,
2014-01-15,Painted Cave,PC - Living Room,ADFA,,Sample #1,105.9,91.8,67.3,38.6,24.5,14.1,0.57551,57.55,,,,
2014-01-15,Painted Cave,PC - Living Room,ADFA,,Sample #2,111,94,67.7,43.3,26.3,17,0.64639,64.64,,,,
2014-01-15,Painted Cave,PC - Living Room,ADFA,,Sample #3,93.1,84,68.7,24.4,15.3,9.1,0.59477,59.48,,,,
2014-01-15,Painted Cave,PC - Living Room,ADFA,,Sample #4,103.2,89.5,68.4,34.8,21.1,13.7,0.64929,64.93,,,,
2014-01-15,Painted Cave,PC - Living Room,CEME,,Sample #1,111,94.4,68.3,42.7,26.1,16.6,0.63602,63.6,,,,
2014-01-15,Painted Cave,PC - Living Room,CEME,,Sample #2,118.9,99.5,68.4,50.5,31.1,19.4,0.62379,62.38,,,,
2014-01-15,Painted Cave,PC - Living Room,CEME,,Sample #3,98.1,88.1,68.3,29.8,19.8,10,0.50505,50.51,,,,
2014-01-15,Painted Cave,PC - Living Room,CEME,,Sample #4,97.6,87.2,68.7,28.9,18.5,10.4,0.56216,56.22,,,,
2014-01-15,Tunnel Road,,ADFA,,Sample #1,93.3,84.3,68.3,25,16,9,0.5625,56.25,,,,
2014-01-15,Tunnel Road,,ADFA,,Sample #2,94.6,83.7,67.4,27.2,16.3,10.9,0.66871,66.87,,,,
2014-01-15,Tunnel Road,,CEBE,,Sample #1,103.7,90.7,68.3,35.4,22.4,13,0.58036,58.04,,,,
2014-01-15,Tunnel Road,,CEBE,,Sample #2,92.3,83.1,68.1,24.2,15,9.2,0.61333,61.33,,,,
2014-02-03,Montecito Fire,,ADFA,,Sample #1,97.2,86.8,69.2,28,17.6,10.4,0.59091,59.09,,,,
2014-02-03,Montecito Fire,,ADFA,,Sample #2,96.6,86.1,68.5,28.1,17.6,10.5,0.59659,59.66,,,,
2014-02-03,Montecito Fire,,ADFA,,Sample #3,102.7,91,69,33.7,22,11.7,0.53182,53.18,,,,
2014-02-03,Montecito Fire,,ADFA,,Sample #4,88.7,81.7,68.5,20.2,13.2,7,0.5303,53.03,,,,
2014-02-03,Montecito Fire,,CEME,,Sample #1,106.7,92.4,68.2,38.5,24.2,14.3,0.59091,59.09,,,,
2014-02-03,Montecito Fire,,CEME,,Sample #2,130.9,107.7,69.5,61.4,38.2,23.2,0.60733,60.73,,,,
2014-02-03,Montecito Fire,,CEME,,Sample #3,100.9,88,67.9,33,20.1,12.9,0.64179,64.18,,,,
2014-02-03,Montecito Fire,,CEME,,Sample #4,125.7,103.6,68.2,57.5,35.4,22.1,0.62429,62.43,,,,
2014-02-03,Painted Cave,PC - Living Room,ADFA,,Sample #1,97.6,86.4,67.3,30.3,19.1,11.2,0.58639,58.64,,,,
2014-02-03,Painted Cave,PC - Living Room,ADFA,,Sample #2,97.2,86.3,67.7,29.5,18.6,10.9,0.58602,58.6,,,,
2014-02-03,Painted Cave,PC - Living Room,ADFA,,Sample #3,93.7,84.7,68.7,25,16,9,0.5625,56.25,,,,
2014-02-03,Painted Cave,PC - Living Room,ADFA,,Sample #4,97.1,86.5,68.4,28.7,18.1,10.6,0.58564,58.56,,,,
2014-02-03,Painted Cave,PC - Living Room,CEME,,Sample #1,101.2,89.1,68.3,32.9,20.8,12.1,0.58173,58.17,,,,
2014-02-03,Painted Cave,PC - Living Room,CEME,,Sample #2,94.8,85.6,68.4,26.4,17.2,9.2,0.53488,53.49,,,,
2014-02-03,Painted Cave,PC - Living Room,CEME,,Sample #3,99.3,87.9,68.3,31,19.6,11.4,0.58163,58.16,,,,
2014-02-03,Painted Cave,PC - Living Room,CEME,,Sample #4,103,91.5,68.7,34.3,22.8,11.5,0.50439,50.44,,,,
2014-02-07,Painted Cave,PC - Living Room,ADFA,,Sample #1,103.5,90.5,67.5,36,23,13,0.56522,56.52,,,,
2014-02-07,Painted Cave,PC - Living Room,ADFA,,Sample #2,116.1,98,67.8,48.3,30.2,18.1,0.59934,59.93,,,,
2014-02-07,Painted Cave,PC - Living Room,ADFA,,Sample #3,97.9,86.8,68.7,29.2,18.1,11.1,0.61326,61.33,,,,
2014-02-07,Painted Cave,PC - Living Room,ADFA,,Sample #4,116.9,99.4,68.5,48.4,30.9,17.5,0.56634,56.63,,,,
2014-02-07,Painted Cave,PC - Living Room,CEME,,Sample #1,126.8,104.1,68.2,58.6,35.9,22.7,0.63231,63.23,,,,
2014-02-07,Painted Cave,PC - Living Room,CEME,,Sample #2,113,95,68.4,44.6,26.6,18,0.67669,67.67,,,,
2014-02-07,Painted Cave,PC - Living Room,CEME,,Sample #3,111.1,95.3,68.3,42.8,27,15.8,0.58519,58.52,,,,
2014-02-07,Painted Cave,PC - Living Room,CEME,,Sample #4,115.6,98.9,68.7,46.9,30.2,16.7,0.55298,55.3,,,,
2014-03-04,Painted Cave,PC - Living Room,ADFA,,Sample #1,94.8,83.9,67.4,27.4,16.5,10.9,0.66061,66.06,,,,
2014-03-04,Painted Cave,PC - Living Room,ADFA,,Sample #2,104.6,89.8,67.8,36.8,22,14.8,0.67273,67.27,,,,
2014-03-04,Painted Cave,PC - Living Room,ADFA,,Sample #3,114.8,96.4,68.7,46.1,27.7,18.4,0.66426,66.43,,,,
2014-03-04,Painted Cave,PC - Living Room,ADFA,,Sample #4,102.5,88.7,68.4,34.1,20.3,13.8,0.6798,67.98,,,,
2014-03-04,Painted Cave,PC - Living Room,CEME,,Sample #1,117.3,94.2,68.3,49,25.9,23.1,0.89189,89.19,,,,
2014-03-04,Painted Cave,PC - Living Room,CEME,,Sample #2,107.5,89.1,68.5,39,20.6,18.4,0.8932,89.32,,,,
2014-03-04,Painted Cave,PC - Living Room,CEME,,Sample #3,111.3,90.7,68.5,42.8,22.2,20.6,0.92793,92.79,,,,
2014-03-04,Painted Cave,PC - Living Room,CEME,,Sample #4,124.1,98.4,68.9,55.2,29.5,25.7,0.87119,87.12,,,,
2014-03-17,Painted Cave,PC - Living Room,ADFA,,Sample #1,113.5,92.3,67.3,46.2,25,21.2,0.848,84.8,,,,
2014-03-17,Painted Cave,PC - Living Room,ADFA,,Sample #2,93.8,82.2,67.7,26.1,14.5,11.6,0.8,80,,,,
2014-03-17,Painted Cave,PC - Living Room,ADFA,,Sample #3,129.3,101.3,68.6,60.7,32.7,28,0.85627,85.63,,,,
2014-03-17,Painted Cave,PC - Living Room,ADFA,,Sample #4,122,98.8,68.4,53.6,30.4,23.2,0.76316,76.32,,,,
2014-03-17,Painted Cave,PC - Living Room,CEME,,Sample #1,100.6,84.2,68.2,32.4,16,16.4,1.025,102.5,,,,
2014-03-17,Painted Cave,PC - Living Room,CEME,,Sample #2,142.6,105.7,68.4,74.2,37.3,36.9,0.98928,98.93,,,,
2014-03-17,Painted Cave,PC - Living Room,CEME,,Sample #3,122.6,96.2,68.2,54.4,28,26.4,0.94286,94.29,,,,
2014-03-17,Painted Cave,PC - Living Room,CEME,,Sample #4,115.2,93.5,68.6,46.6,24.9,21.7,0.87149,87.15,,,,
2014-04-04,Painted Cave,PC - Living Room,ADFA,,Sample #1,106,86.3,67.6,38.4,18.7,19.7,1.05348,105.35,,,,
2014-04-04,Painted Cave,PC - Living Room,ADFA,,Sample #2,102.3,86.1,68,34.3,18.1,16.2,0.89503,89.5,,,,
2014-04-04,Painted Cave,PC - Living Room,ADFA,,Sample #3,107.6,90,68.7,38.9,21.3,17.6,0.82629,82.63,,,,
2014-04-04,Painted Cave,PC - Living Room,ADFA,,Sample #4,114.6,93.2,69,45.6,24.2,21.4,0.8843,88.43,,,,
2014-04-04,Painted Cave,PC - Living Room,CEME,,Sample #1,112.3,88.2,68.4,43.9,19.8,24.1,1.21717,121.72,,,,
2014-04-04,Painted Cave,PC - Living Room,CEME,,Sample #2,104.2,85.3,68.6,35.6,16.7,18.9,1.13174,113.17,,,,
2014-04-04,Painted Cave,PC - Living Room,CEME,,Sample #3,111.3,87.6,68.7,42.6,18.9,23.7,1.25397,125.4,,,,
2014-04-04,Painted Cave,PC - Living Room,CEME,,Sample #4,117.5,93.4,69,48.5,24.4,24.1,0.9877,98.77,,,,
2014-04-17,Painted Cave,PC - Living Room,ADFA,,Sample #1,111.6,89.1,67.5,44.1,21.6,22.5,1.04167,104.17,,,,
2014-04-17,Painted Cave,PC - Living Room,ADFA,,Sample #2,99,83.5,68.1,30.9,15.4,15.5,1.00649,100.65,,,,
2014-04-17,Painted Cave,PC - Living Room,ADFA,,Sample #3,119.3,94.8,68.6,50.7,26.2,24.5,0.93511,93.51,,,,
2014-04-17,Painted Cave,PC - Living Room,ADFA,,Sample #4,107,86.7,68.8,38.2,17.9,20.3,1.13408,113.41,,,,
2014-04-17,Painted Cave,PC - Living Room,CEME,,Sample #1,115.7,88.8,68.4,47.3,20.4,26.9,1.31863,131.86,,,,
2014-04-17,Painted Cave,PC - Living Room,CEME,,Sample #2,123.3,92.7,68.5,54.8,24.2,30.6,1.26446,126.45,,,,
2014-04-17,Painted Cave,PC - Living Room,CEME,,Sample #3,133.9,95.9,68.5,65.4,27.4,38,1.38686,138.69,,,,
2014-04-17,Painted Cave,PC - Living Room,CEME,,Sample #4,137.1,97.4,68.9,68.2,28.5,39.7,1.39298,139.3,,,,
2014-04-17,St Mary's,,CEME,,Sample #1,133.1,97.2,68.5,64.6,28.7,35.9,1.25087,125.09,,,,
2014-04-17,St Mary's,,CEME,,Sample #2,166.6,109.9,67.6,99,42.3,56.7,1.34043,134.04,,,,
2014-04-17,St Mary's,,CEME,,Sample #3,170,111.2,68.6,101.4,42.6,58.8,1.38028,138.03,,,,
2014-04-17,St Mary's,,CEME,,Sample #4,147.6,105.5,68.1,79.5,37.4,42.1,1.12567,112.57,,,,
2014-04-30,Painted Cave,PC - Living Room,ADFA,,Sample #1,117.1,94.3,67.6,49.5,26.7,22.8,0.85393,85.39,,,,
2014-04-30,Painted Cave,PC - Living Room,ADFA,,Sample #2,111.7,90.7,67.9,43.8,22.8,21,0.92105,92.11,,,,
2014-04-30,Painted Cave,PC - Living Room,ADFA,,Sample #3,117.1,93.3,68.6,48.5,24.7,23.8,0.96356,96.36,,,,
2014-04-30,Painted Cave,PC - Living Room,ADFA,,Sample #4,109.7,90.8,68.8,40.9,22,18.9,0.85909,85.91,,,,
2014-04-30,Painted Cave,PC - Living Room,CEME,,Sample #1,116.3,89.7,68.4,47.9,21.3,26.6,1.24883,124.88,,,,
2014-04-30,Painted Cave,PC - Living Room,CEME,,Sample #2,123.1,92.1,68.5,54.6,23.6,31,1.31356,131.36,,,,
2014-04-30,Painted Cave,PC - Living Room,CEME,,Sample #3,115.4,89,68.5,46.9,20.5,26.4,1.2878,128.78,,,,
2014-04-30,Painted Cave,PC - Living Room,CEME,,Sample #4,119.9,91.9,68.9,51,23,28,1.21739,121.74,,,,
2014-04-30,St Mary's,,CEME,,Sample #1,125.1,93.7,68.3,56.8,25.4,31.4,1.23622,123.62,,,,
2014-04-30,St Mary's,,CEME,,Sample #2,153.3,105.6,67.3,86,38.3,47.7,1.24543,124.54,,,,
2014-04-30,St Mary's,,CEME,,Sample #3,172.7,113.3,67.6,105.1,45.7,59.4,1.29978,129.98,,,,
2014-04-30,St Mary's,,CEME,,Sample #4,116.8,90.7,68.3,48.5,22.4,26.1,1.16518,116.52,,,,
2014-04-30,Tunnel Road,,CEME,,Sample #1,143.5,102,68.1,75.4,33.9,41.5,1.22419,122.42,,,,
2014-04-30,Tunnel Road,,CEME,,Sample #2,109.7,86.8,68.3,41.4,18.5,22.9,1.23784,123.78,,,,
2014-04-30,Tunnel Road,,CEME,,Sample #3,115.1,88.7,68.3,46.8,20.4,26.4,1.29412,129.41,,,,
2014-04-30,Tunnel Road,,CEME,,Sample #4,150.2,105.9,67.5,82.7,38.4,44.3,1.15365,115.37,,,,
2014-05-15,Painted Cave,PC - Living Room,ADFA,,Sample #1,94.9,82.4,68,26.9,14.4,12.5,0.86806,86.81,,,,
2014-05-15,Painted Cave,PC - Living Room,ADFA,,Sample #2,100.9,86.2,68.3,32.6,17.9,14.7,0.82123,82.12,,,,
2014-05-15,Painted Cave,PC - Living Room,CEME,,Sample #1,113.6,89.7,68.9,44.7,20.8,23.9,1.14904,114.9,,,,
2014-05-15,Painted Cave,PC - Living Room,CEME,,Sample #2,105.7,87.4,68.7,37,18.7,18.3,0.97861,97.86,,,,
2014-05-15,St Mary's,,CEME,,Sample #1,152,108.1,68.4,83.6,39.7,43.9,1.10579,110.58,,,,
2014-05-15,St Mary's,,CEME,,Sample #2,124.7,94.7,67.4,57.3,27.3,30,1.0989,109.89,,,,
2014-05-15,St Mary's,,CEME,,Sample #3,141,103,67.4,73.6,35.6,38,1.06742,106.74,,,,
2014-05-15,St Mary's,,CEME,,Sample #4,154.2,109.2,68.3,85.9,40.9,45,1.10024,110.02,,,,
2014-05-15,Tunnel Road,,CEME,,Sample #1,116.1,92.6,68.1,48,24.5,23.5,0.95918,95.92,,,,
2014-05-15,Tunnel Road,,CEME,,Sample #2,137.4,101.2,68.4,69,32.8,36.2,1.10366,110.37,,,,
2014-05-15,Tunnel Road,,CEME,,Sample #3,132.8,100.6,68.4,64.4,32.2,32.2,1,100,,,,
2014-05-15,Tunnel Road,,CEME,,Sample #4,124.9,96.8,67.5,57.4,29.3,28.1,0.95904,95.9,,,,
2014-06-02,Painted Cave,PC - Living Room,ADFA,,Sample #1,92.7,82.2,67.6,25.1,14.6,10.5,0.71918,71.92,,,,
2014-06-02,Painted Cave,PC - Living Room,ADFA,,Sample #2,97.4,85,68.1,29.3,16.9,12.4,0.73373,73.37,,,,
2014-06-02,Painted Cave,PC - Living Room,ADFA,,Sample #3,112.5,93.4,68.7,43.8,24.7,19.1,0.77328,77.33,,,,
2014-06-02,Painted Cave,PC - Living Room,ADFA,,Sample #4,99.8,86.8,68.9,30.9,17.9,13,0.72626,72.63,,,,
2014-06-02,Painted Cave,PC - Living Room,CEME,,Sample #1,101.8,86.5,68.5,33.3,18,15.3,0.85,85,,,,
2014-06-02,Painted Cave,PC - Living Room,CEME,,Sample #2,109.6,90.3,68.5,41.1,21.8,19.3,0.88532,88.53,,,,
2014-06-02,Painted Cave,PC - Living Room,CEME,,Sample #3,105.7,88.5,68.6,37.1,19.9,17.2,0.86432,86.43,,,,
2014-06-02,Painted Cave,PC - Living Room,CEME,,Sample #4,116.6,93.1,68.9,47.7,24.2,23.5,0.97107,97.11,,,,
2014-06-02,St Mary's,,CEME,,Sample #1,138.6,106.5,68.3,70.3,38.2,32.1,0.84031,84.03,,,,
2014-06-02,St Mary's,,CEME,,Sample #2,137.5,105.2,67.3,70.2,37.9,32.3,0.85224,85.22,,,,
2014-06-02,St Mary's,,CEME,,Sample #3,132.6,103.4,67.4,65.2,36,29.2,0.81111,81.11,,,,
2014-06-02,St Mary's,,CEME,,Sample #4,139.1,106.3,68.3,70.8,38,32.8,0.86316,86.32,,,,
2014-06-02,Tunnel Road,,CEME,,Sample #1,142.3,108.6,68.1,74.2,40.5,33.7,0.8321,83.21,,,,
2014-06-02,Tunnel Road,,CEME,,Sample #2,132,103.7,68.3,63.7,35.4,28.3,0.79944,79.94,,,,
2014-06-02,Tunnel Road,,CEME,,Sample #3,152.9,111.4,68.2,84.7,43.2,41.5,0.96065,96.07,,,,
2014-06-02,Tunnel Road,,CEME,,Sample #4,165.3,116.9,67.3,98,49.6,48.4,0.97581,97.58,,,,
2014-06-16,St Mary's,,CEME,,Sample #1,146.4,112.2,68.6,77.8,43.6,34.2,0.7844,78.44,,,,
2014-06-16,St Mary's,,CEME,,Sample #2,150.9,112.3,67.5,83.4,44.8,38.6,0.86161,86.16,,,,
2014-06-16,St Mary's,,CEME,,Sample #3,140.9,108.3,67.7,73.2,40.6,32.6,0.80296,80.3,,,,
2014-06-16,St Mary's,,CEME,,Sample #4,153.7,117.6,68.4,85.3,49.2,36.1,0.73374,73.37,,,,
2014-06-16,Tunnel Road,,CEME,,Sample #1,148.2,113,68.4,79.8,44.6,35.2,0.78924,78.92,,,,
2014-06-16,Tunnel Road,,CEME,,Sample #2,150.9,113.8,68.6,82.3,45.2,37.1,0.8208,82.08,,,,
2014-06-16,Tunnel Road,,CEME,,Sample #3,165.1,119.2,68.4,96.7,50.8,45.9,0.90354,90.35,,,,
2014-06-16,Tunnel Road,,CEME,,Sample #4,162.4,121.2,67.7,94.7,53.5,41.2,0.77009,77.01,,,,
2014-07-01,Painted Cave,PC - Living Room,ADFA,,Sample #1,95.1,84,67.6,27.5,16.4,11.1,0.67683,67.68,,,,
2014-07-01,Painted Cave,PC - Living Room,ADFA,,Sample #2,92,82.6,68.1,23.9,14.5,9.4,0.64828,64.83,,,,
2014-07-01,Painted Cave,PC - Living Room,ADFA,,Sample #3,99.7,87.1,68.7,31,18.4,12.6,0.68478,68.48,,,,
2014-07-01,Painted Cave,PC - Living Room,ADFA,,Sample #4,100.2,89.7,69,31.2,20.7,10.5,0.50725,50.73,,,,
2014-07-01,Painted Cave,PC - Living Room,CEME,,Sample #1,106.8,91.2,68.6,38.2,22.6,15.6,0.69027,69.03,,,,
2014-07-01,Painted Cave,PC - Living Room,CEME,,Sample #2,103.3,89.5,68.6,34.7,20.9,13.8,0.66029,66.03,,,,
2014-07-01,Painted Cave,PC - Living Room,CEME,,Sample #3,100.4,87.7,68.6,31.8,19.1,12.7,0.66492,66.49,,,,
2014-07-01,Painted Cave,PC - Living Room,CEME,,Sample #4,110.3,91.9,69,41.3,22.9,18.4,0.80349,80.35,,,,
2014-07-01,St Mary's,,CEME,,Sample #1,142.4,109.7,68.7,73.7,41,32.7,0.79756,79.76,,,,
2014-07-01,St Mary's,,CEME,,Sample #2,136.8,107.9,67.5,69.3,40.4,28.9,0.71535,71.54,,,,
2014-07-01,St Mary's,,CEME,,Sample #3,144.7,112.1,67.8,76.9,44.3,32.6,0.73589,73.59,,,,
2014-07-01,St Mary's,,CEME,,Sample #4,133.2,105.8,68.4,64.8,37.4,27.4,0.73262,73.26,,,,
2014-07-01,Tunnel Road,,CEME,,Sample #1,123,101.4,68.4,54.6,33,21.6,0.65455,65.46,,,,
2014-07-01,Tunnel Road,,CEME,,Sample #2,131.8,104.2,68.7,63.1,35.5,27.6,0.77746,77.75,,,,
2014-07-01,Tunnel Road,,CEME,,Sample #3,149.8,114.3,68.5,81.3,45.8,35.5,0.77511,77.51,,,,
2014-07-01,Tunnel Road,,CEME,,Sample #4,140,108.5,67.7,72.3,40.8,31.5,0.77206,77.21,,,,
2014-07-14,Painted Cave,PC - Living Room,ADFA,,Sample #1,96.8,85.6,67.6,29.2,18,11.2,0.62222,62.22,,,,
2014-07-14,Painted Cave,PC - Living Room,ADFA,,Sample #2,107,91.2,68.1,38.9,23.1,15.8,0.68398,68.4,,,,
2014-07-14,Painted Cave,PC - Living Room,ADFA,,Sample #3,95.6,85.1,68.6,27,16.5,10.5,0.63636,63.64,,,,
2014-07-14,Painted Cave,PC - Living Room,ADFA,,Sample #4,106.7,91.6,68.9,37.8,22.7,15.1,0.6652,66.52,,,,
2014-07-14,Painted Cave,PC - Living Room,CEME,,Sample #1,113.7,95.7,68.4,45.3,27.3,18,0.65934,65.93,,,,
2014-07-14,Painted Cave,PC - Living Room,CEME,,Sample #2,102.7,89.1,68.5,34.2,20.6,13.6,0.66019,66.02,,,,
2014-07-14,Painted Cave,PC - Living Room,CEME,,Sample #3,98.7,87,68.6,30.1,18.4,11.7,0.63587,63.59,,,,
2014-07-14,Painted Cave,PC - Living Room,CEME,,Sample #4,121.1,98.8,68.9,52.2,29.9,22.3,0.74582,74.58,,,,
2014-07-14,St Mary's,,CEME,,Sample #1,95.9,85,68.6,27.3,16.4,10.9,0.66463,66.46,,,,
2014-07-14,St Mary's,,CEME,,Sample #2,126.2,102.1,67.4,58.8,34.7,24.1,0.69452,69.45,,,,
2014-07-14,St Mary's,,CEME,,Sample #3,100.2,86.7,67.7,32.5,19,13.5,0.71053,71.05,,,,
2014-07-14,St Mary's,,CEME,,Sample #4,135,107.2,68.4,66.6,38.8,27.8,0.71649,71.65,,,,
2014-07-14,Tunnel Road,,CEME,,Sample #1,105.6,90.6,68.4,37.2,22.2,15,0.67568,67.57,,,,
2014-07-14,Tunnel Road,,CEME,,Sample #2,117.7,98,68.6,49.1,29.4,19.7,0.67007,67.01,,,,
2014-07-14,Tunnel Road,,CEME,,Sample #3,119.6,98.7,68.4,51.2,30.3,20.9,0.68977,68.98,,,,
2014-07-14,Tunnel Road,,CEME,,Sample #4,101.6,88.1,67.6,34,20.5,13.5,0.65854,65.85,,,,
2014-07-31,Painted Cave,PC - Living Room,ADFA,,Sample #1,104.6,91,67.5,37.1,23.5,13.6,0.57872,57.87,,,,
2014-07-31,Painted Cave,PC - Living Room,ADFA,,Sample #2,96.2,85.9,68,28.2,17.9,10.3,0.57542,57.54,,,,
2014-07-31,Painted Cave,PC - Living Room,ADFA,,Sample #3,95.6,85.6,68.6,27,17,10,0.58824,58.82,,,,
2014-07-31,Painted Cave,PC - Living Room,ADFA,,Sample #4,99.1,87.1,68.8,30.3,18.3,12,0.65574,65.57,,,,
